dteday,season,year,month,hour,weekday,workingday,weather_situation,temp,average_temp,humidity,windspeed,casual,registered,total,total_customers,recency,monetary_value_x,R,F,M,RFM_Score,cluster,frequency,monetary_value_y,r_score,monetary_value
2012-11-26,winter,2012,November,5,Monday,Workingday,Clear,0.22,0.2273,0.69,0.1642,0,41,41,41,35,41,4,2,1,421,1,717,14261,4,41
2012-11-26,winter,2012,November,6,Monday,Workingday,Clear,0.22,0.2727,0.69,0.0,1,123,124,124,35,124,4,2,1,421,1,725,55132,4,124
2012-11-26,winter,2012,November,7,Monday,Workingday,Clear,0.24,0.2879,0.65,0.0,2,363,365,365,35,365,4,4,1,441,1,727,154171,4,365
2012-11-26,winter,2012,November,8,Monday,Workingday,Clear,0.24,0.2879,0.65,0.0,9,629,638,638,35,638,4,4,1,441,1,727,261001,4,638
2012-11-26,winter,2012,November,9,Monday,Workingday,Clear,0.28,0.303,0.56,0.0896,10,276,286,286,35,286,4,4,1,441,1,727,159438,4,286
2012-11-26,winter,2012,November,10,Monday,Workingday,Clear,0.32,0.3485,0.49,0.0,20,127,147,147,35,147,4,3,2,432,1,727,126257,4,147
2012-11-26,winter,2012,November,11,Monday,Workingday,Clear,0.4,0.4091,0.37,0.2985,18,112,130,130,35,130,4,2,2,422,1,727,151320,4,130
2012-11-26,winter,2012,November,12,Monday,Workingday,Clear,0.42,0.4242,0.35,0.1045,22,188,210,210,35,210,4,3,2,432,1,728,184414,4,210
2012-11-26,winter,2012,November,13,Monday,Workingday,Clear,0.42,0.4242,0.35,0.1045,20,197,217,217,35,217,4,3,2,432,1,729,184919,4,217
2012-11-26,winter,2012,November,14,Monday,Workingday,Clear,0.42,0.4242,0.35,0.0,51,177,228,228,35,228,4,3,2,432,1,729,175652,4,228
2012-11-26,winter,2012,November,15,Monday,Workingday,Clear,0.42,0.4242,0.35,0.0896,49,181,230,230,35,230,4,3,2,432,1,729,183149,4,230
2012-11-26,winter,2012,November,16,Monday,Workingday,Clear,0.44,0.4394,0.3,0.0,49,297,346,346,35,346,4,4,2,442,2,730,227748,4,346
2012-11-26,winter,2012,November,17,Monday,Workingday,Clear,0.42,0.4242,0.32,0.0,13,540,553,553,35,553,4,4,2,442,2,730,336860,4,553
2012-11-26,winter,2012,November,18,Monday,Workingday,Clear,0.36,0.3485,0.5,0.1642,19,502,521,521,35,521,4,4,2,442,1,728,309772,4,521
2012-11-26,winter,2012,November,19,Monday,Workingday,Clear,0.34,0.3636,0.53,0.0,16,355,371,371,35,371,4,4,2,442,1,728,226789,4,371
2012-11-26,winter,2012,November,20,Monday,Workingday,Clear,0.34,0.3636,0.49,0.0,12,265,277,277,35,277,4,3,2,432,1,728,164550,4,277
2012-11-26,winter,2012,November,21,Monday,Workingday,Clear,0.34,0.3636,0.49,0.0,9,172,181,181,35,181,4,3,2,432,1,728,125445,4,181
2012-11-26,winter,2012,November,22,Monday,Workingday,Clear,0.32,0.3485,0.61,0.0,3,101,104,104,35,104,4,2,2,422,1,728,95612,4,104
2012-11-26,winter,2012,November,23,Monday,Workingday,Mist,0.32,0.3333,0.66,0.1045,8,57,65,65,35,65,4,2,1,421,1,728,63941,4,65
2012-11-27,winter,2012,November,0,Tuesday,Workingday,Mist,0.32,0.3333,0.66,0.0896,2,24,26,26,34,26,4,1,1,411,1,726,39130,4,26
2012-11-27,winter,2012,November,1,Tuesday,Workingday,Mist,0.32,0.3333,0.7,0.1343,0,6,6,6,34,6,4,1,1,411,1,724,24164,4,6
2012-11-27,winter,2012,November,2,Tuesday,Workingday,Mist,0.32,0.3182,0.7,0.1642,0,5,5,5,34,5,4,1,1,411,1,715,16352,4,5
2012-11-27,winter,2012,November,3,Tuesday,Workingday,Light Snow,0.32,0.3333,0.7,0.1343,1,3,4,4,34,4,4,1,1,411,1,697,8174,4,4
2012-11-27,winter,2012,November,4,Tuesday,Workingday,Light Snow,0.3,0.2879,0.81,0.194,0,5,5,5,34,5,4,1,1,411,1,697,4428,4,5
2012-11-27,winter,2012,November,5,Tuesday,Workingday,Mist,0.3,0.2879,0.81,0.2239,0,31,31,31,34,31,4,1,1,411,1,717,14261,4,31
2012-11-27,winter,2012,November,6,Tuesday,Workingday,Mist,0.3,0.303,0.81,0.1642,3,97,100,100,34,100,4,2,1,421,1,725,55132,4,100
2012-11-27,winter,2012,November,7,Tuesday,Workingday,Light Snow,0.3,0.303,0.81,0.1343,4,289,293,293,34,293,4,4,1,441,1,727,154171,4,293
2012-11-27,winter,2012,November,8,Tuesday,Workingday,Light Snow,0.32,0.3182,0.81,0.1642,6,494,500,500,34,500,4,4,1,441,1,727,261001,4,500
2012-11-27,winter,2012,November,9,Tuesday,Workingday,Mist,0.32,0.3333,0.81,0.1343,11,257,268,268,34,268,4,3,1,431,1,727,159438,4,268
2012-11-27,winter,2012,November,10,Tuesday,Workingday,Light Snow,0.32,0.3182,0.81,0.194,5,52,57,57,34,57,4,2,1,421,1,727,126257,4,57
2012-11-27,winter,2012,November,11,Tuesday,Workingday,Light Snow,0.3,0.2727,0.87,0.2985,6,59,65,65,34,65,4,2,1,421,1,727,151320,4,65
2012-11-27,winter,2012,November,12,Tuesday,Workingday,Light Snow,0.28,0.2576,0.87,0.3881,6,70,76,76,34,76,4,2,1,421,1,728,184414,4,76
2012-11-27,winter,2012,November,13,Tuesday,Workingday,Light Snow,0.28,0.2727,0.87,0.2537,4,73,77,77,34,77,4,2,1,421,1,729,184919,4,77
2012-11-27,winter,2012,November,14,Tuesday,Workingday,Light Snow,0.28,0.2576,0.87,0.3582,8,86,94,94,34,94,4,2,1,421,1,729,175652,4,94
2012-11-27,winter,2012,November,15,Tuesday,Workingday,Mist,0.3,0.2727,0.75,0.2985,9,146,155,155,34,155,4,3,1,431,1,729,183149,4,155
2012-11-27,winter,2012,November,16,Tuesday,Workingday,Mist,0.3,0.2727,0.75,0.2985,5,252,257,257,34,257,4,3,1,431,1,730,227748,4,257
2012-11-27,winter,2012,November,17,Tuesday,Workingday,Mist,0.3,0.2727,0.75,0.3881,13,514,527,527,34,527,4,4,1,441,1,730,336860,4,527
2012-11-27,winter,2012,November,18,Tuesday,Workingday,Clear,0.26,0.2273,0.81,0.3582,13,469,482,482,34,482,4,4,1,441,1,728,309772,4,482
2012-11-27,winter,2012,November,19,Tuesday,Workingday,Clear,0.26,0.2576,0.73,0.2985,12,338,350,350,34,350,4,4,1,441,1,728,226789,4,350
2012-11-27,winter,2012,November,20,Tuesday,Workingday,Clear,0.26,0.2273,0.75,0.3284,4,228,232,232,34,232,4,3,1,431,1,728,164550,4,232
2012-11-27,winter,2012,November,21,Tuesday,Workingday,Clear,0.24,0.2121,0.81,0.2836,6,179,185,185,34,185,4,3,1,431,1,728,125445,4,185
2012-11-27,winter,2012,November,22,Tuesday,Workingday,Clear,0.24,0.2424,0.81,0.1642,2,95,97,97,34,97,4,2,1,421,1,728,95612,4,97
2012-11-27,winter,2012,November,23,Tuesday,Workingday,Mist,0.26,0.2424,0.81,0.2537,3,64,67,67,34,67,4,2,1,421,1,728,63941,4,67
2012-11-28,winter,2012,November,0,Wednesday,Workingday,Mist,0.26,0.2424,0.75,0.2537,1,22,23,23,33,23,4,1,1,411,1,726,39130,4,23
2012-11-28,winter,2012,November,1,Wednesday,Workingday,Mist,0.26,0.2576,0.75,0.2239,0,12,12,12,33,12,4,1,1,411,1,724,24164,4,12
2012-11-28,winter,2012,November,2,Wednesday,Workingday,Mist,0.26,0.2576,0.75,0.2239,0,1,1,1,33,1,4,1,1,411,1,715,16352,4,1
2012-11-28,winter,2012,November,3,Wednesday,Workingday,Mist,0.26,0.2576,0.7,0.2239,0,3,3,3,33,3,4,1,1,411,1,697,8174,4,3
2012-11-28,winter,2012,November,4,Wednesday,Workingday,Mist,0.26,0.2576,0.7,0.194,0,4,4,4,33,4,4,1,1,411,1,697,4428,4,4
2012-11-28,winter,2012,November,5,Wednesday,Workingday,Mist,0.26,0.2727,0.7,0.1343,0,39,39,39,33,39,4,1,1,411,1,717,14261,4,39
2012-11-28,winter,2012,November,6,Wednesday,Workingday,Mist,0.26,0.2576,0.65,0.2239,4,132,136,136,33,136,4,2,1,421,1,725,55132,4,136
2012-11-28,winter,2012,November,7,Wednesday,Workingday,Mist,0.26,0.2576,0.56,0.194,6,403,409,409,33,409,4,4,1,441,1,727,154171,4,409
2012-11-28,winter,2012,November,8,Wednesday,Workingday,Clear,0.24,0.2121,0.6,0.2836,9,683,692,692,33,692,4,4,1,441,1,727,261001,4,692
2012-11-28,winter,2012,November,9,Wednesday,Workingday,Clear,0.28,0.2727,0.52,0.194,13,309,322,322,33,322,4,4,1,441,1,727,159438,4,322
2012-11-28,winter,2012,November,10,Wednesday,Workingday,Clear,0.3,0.3182,0.49,0.1045,17,144,161,161,33,161,4,3,1,431,1,727,126257,4,161
2012-11-28,winter,2012,November,11,Wednesday,Workingday,Clear,0.32,0.3182,0.45,0.1642,19,127,146,146,33,146,4,3,1,431,1,727,151320,4,146
2012-11-28,winter,2012,November,12,Wednesday,Workingday,Clear,0.34,0.303,0.42,0.3881,19,189,208,208,33,208,4,3,1,431,1,728,184414,4,208
2012-11-28,winter,2012,November,13,Wednesday,Workingday,Clear,0.34,0.3333,0.42,0.194,21,193,214,214,33,214,4,3,1,431,1,729,184919,4,214
2012-11-28,winter,2012,November,14,Wednesday,Workingday,Clear,0.36,0.3333,0.4,0.2985,15,161,176,176,33,176,4,3,1,431,1,729,175652,4,176
2012-11-28,winter,2012,November,15,Wednesday,Workingday,Clear,0.36,0.3333,0.32,0.3284,7,172,179,179,33,179,4,3,1,431,1,729,183149,4,179
2012-11-28,winter,2012,November,16,Wednesday,Workingday,Clear,0.36,0.3333,0.29,0.2537,9,316,325,325,33,325,4,4,1,441,1,730,227748,4,325
2012-11-28,winter,2012,November,17,Wednesday,Workingday,Clear,0.34,0.3333,0.31,0.1343,17,546,563,563,33,563,4,4,1,441,1,730,336860,4,563
2012-11-28,winter,2012,November,18,Wednesday,Workingday,Clear,0.32,0.303,0.33,0.2836,12,530,542,542,33,542,4,4,1,441,1,728,309772,4,542
2012-11-28,winter,2012,November,19,Wednesday,Workingday,Clear,0.32,0.3182,0.36,0.1642,9,378,387,387,33,387,4,4,1,441,1,728,226789,4,387
2012-11-28,winter,2012,November,20,Wednesday,Workingday,Clear,0.32,0.3333,0.36,0.1343,5,258,263,263,33,263,4,3,1,431,1,728,164550,4,263
2012-11-28,winter,2012,November,21,Wednesday,Workingday,Clear,0.3,0.303,0.39,0.1642,4,219,223,223,33,223,4,3,1,431,1,728,125445,4,223
2012-11-28,winter,2012,November,22,Wednesday,Workingday,Clear,0.28,0.2727,0.45,0.1642,6,148,154,154,33,154,4,3,1,431,1,728,95612,4,154
2012-11-28,winter,2012,November,23,Wednesday,Workingday,Clear,0.26,0.2727,0.48,0.1343,5,73,78,78,33,78,4,2,1,421,1,728,63941,4,78
2012-11-29,winter,2012,November,0,Thursday,Workingday,Clear,0.24,0.2576,0.56,0.0896,4,25,29,29,32,29,4,1,1,411,1,726,39130,4,29
2012-11-29,winter,2012,November,1,Thursday,Workingday,Clear,0.22,0.2576,0.64,0.0896,1,15,16,16,32,16,4,1,1,411,1,724,24164,4,16
2012-11-29,winter,2012,November,2,Thursday,Workingday,Clear,0.22,0.2727,0.64,0.0,1,6,7,7,32,7,4,1,1,411,1,715,16352,4,7
2012-11-29,winter,2012,November,4,Thursday,Workingday,Clear,0.2,0.2273,0.75,0.0896,0,7,7,7,32,7,4,1,1,411,1,697,4428,4,7
2012-11-29,winter,2012,November,5,Thursday,Workingday,Clear,0.2,0.2576,0.69,0.0,0,42,42,42,32,42,4,2,1,421,1,717,14261,4,42
2012-11-29,winter,2012,November,6,Thursday,Workingday,Clear,0.22,0.2727,0.69,0.0,1,120,121,121,32,121,4,2,1,421,1,725,55132,4,121
2012-11-29,winter,2012,November,7,Thursday,Workingday,Clear,0.2,0.2576,0.64,0.0,8,354,362,362,32,362,4,4,1,441,1,727,154171,4,362
2012-11-29,winter,2012,November,8,Thursday,Workingday,Clear,0.2,0.2273,0.69,0.1045,15,664,679,679,32,679,4,4,1,441,1,727,261001,4,679
2012-11-29,winter,2012,November,9,Thursday,Workingday,Clear,0.24,0.2879,0.6,0.0,13,286,299,299,32,299,4,4,1,441,1,727,159438,4,299
2012-11-29,winter,2012,November,10,Thursday,Workingday,Clear,0.28,0.303,0.65,0.0896,25,153,178,178,32,178,4,3,1,431,1,727,126257,4,178
2012-11-29,winter,2012,November,11,Thursday,Workingday,Clear,0.36,0.3485,0.37,0.2239,13,150,163,163,32,163,4,3,2,432,1,727,151320,4,163
2012-11-29,winter,2012,November,12,Thursday,Workingday,Clear,0.36,0.3485,0.4,0.1642,11,225,236,236,32,236,4,3,2,432,1,728,184414,4,236
2012-11-29,winter,2012,November,13,Thursday,Workingday,Clear,0.38,0.3939,0.32,0.1343,15,209,224,224,32,224,4,3,2,432,1,729,184919,4,224
2012-11-29,winter,2012,November,14,Thursday,Workingday,Clear,0.36,0.3485,0.43,0.2239,13,174,187,187,32,187,4,3,2,432,1,729,175652,4,187
2012-11-29,winter,2012,November,15,Thursday,Workingday,Clear,0.36,0.3333,0.43,0.2836,19,201,220,220,32,220,4,3,1,431,1,729,183149,4,220
2012-11-29,winter,2012,November,16,Thursday,Workingday,Clear,0.36,0.3485,0.4,0.2239,24,346,370,370,32,370,4,4,2,442,1,730,227748,4,370
2012-11-29,winter,2012,November,17,Thursday,Workingday,Clear,0.34,0.3333,0.39,0.194,17,544,561,561,32,561,4,4,1,441,1,730,336860,4,561
2012-11-29,winter,2012,November,18,Thursday,Workingday,Clear,0.32,0.3182,0.49,0.1642,17,520,537,537,32,537,4,4,1,441,1,728,309772,4,537
2012-11-29,winter,2012,November,19,Thursday,Workingday,Clear,0.3,0.2879,0.52,0.194,18,326,344,344,32,344,4,4,1,441,1,728,226789,4,344
2012-11-29,winter,2012,November,20,Thursday,Workingday,Clear,0.3,0.303,0.52,0.1642,11,241,252,252,32,252,4,3,1,431,1,728,164550,4,252
2012-11-29,winter,2012,November,21,Thursday,Workingday,Clear,0.26,0.2727,0.65,0.1343,7,201,208,208,32,208,4,3,1,431,1,728,125445,4,208
2012-11-29,winter,2012,November,22,Thursday,Workingday,Clear,0.26,0.2879,0.7,0.0896,4,147,151,151,32,151,4,3,1,431,1,728,95612,4,151
2012-11-29,winter,2012,November,23,Thursday,Workingday,Clear,0.28,0.3182,0.61,0.0,6,124,130,130,32,130,4,2,1,421,1,728,63941,4,130
2012-11-30,winter,2012,November,0,Friday,Workingday,Clear,0.26,0.2576,0.7,0.1642,4,48,52,52,31,52,4,2,1,421,1,726,39130,4,52
2012-11-30,winter,2012,November,1,Friday,Workingday,Clear,0.24,0.2576,0.7,0.0896,2,17,19,19,31,19,4,1,1,411,1,724,24164,4,19
2012-11-30,winter,2012,November,2,Friday,Workingday,Clear,0.24,0.2879,0.75,0.0,2,10,12,12,31,12,4,1,1,411,1,715,16352,4,12
2012-11-30,winter,2012,November,3,Friday,Workingday,Clear,0.24,0.2879,0.75,0.0,0,4,4,4,31,4,4,1,1,411,1,697,8174,4,4
2012-11-30,winter,2012,November,4,Friday,Workingday,Clear,0.22,0.2727,0.75,0.0,0,3,3,3,31,3,4,1,1,411,1,697,4428,4,3
2012-11-30,winter,2012,November,5,Friday,Workingday,Clear,0.2,0.2576,0.8,0.0,1,39,40,40,31,40,4,1,1,411,1,717,14261,4,40
2012-11-30,winter,2012,November,6,Friday,Workingday,Clear,0.2,0.2576,0.86,0.0,2,104,106,106,31,106,4,2,1,421,1,725,55132,4,106
2012-11-30,winter,2012,November,7,Friday,Workingday,Clear,0.22,0.2727,0.8,0.0,6,346,352,352,31,352,4,4,1,441,1,727,154171,4,352
2012-11-30,winter,2012,November,8,Friday,Workingday,Mist,0.22,0.2576,0.8,0.0896,20,709,729,729,31,729,4,4,1,441,1,727,261001,4,729
2012-11-30,winter,2012,November,9,Friday,Workingday,Clear,0.24,0.2576,0.75,0.0896,17,313,330,330,31,330,4,4,1,441,1,727,159438,4,330
2012-11-30,winter,2012,November,10,Friday,Workingday,Mist,0.3,0.3333,0.65,0.0,10,159,169,169,31,169,4,3,1,431,1,727,126257,4,169
2012-11-30,winter,2012,November,11,Friday,Workingday,Mist,0.34,0.3485,0.53,0.0896,31,170,201,201,31,201,4,3,2,432,1,727,151320,4,201
2012-11-30,winter,2012,November,12,Friday,Workingday,Mist,0.38,0.3939,0.46,0.0,25,243,268,268,31,268,4,3,2,432,1,728,184414,4,268
2012-11-30,winter,2012,November,13,Friday,Workingday,Mist,0.4,0.4091,0.4,0.1642,21,241,262,262,31,262,4,3,2,432,1,729,184919,4,262
2012-11-30,winter,2012,November,14,Friday,Workingday,Mist,0.4,0.4091,0.4,0.1045,26,225,251,251,31,251,4,3,2,432,1,729,175652,4,251
2012-11-30,winter,2012,November,15,Friday,Workingday,Mist,0.42,0.4242,0.38,0.1045,34,262,296,296,31,296,4,4,2,442,1,729,183149,4,296
2012-11-30,winter,2012,November,16,Friday,Workingday,Clear,0.4,0.4091,0.43,0.1343,37,368,405,405,31,405,4,4,2,442,1,730,227748,4,405
2012-11-30,winter,2012,November,17,Friday,Workingday,Clear,0.36,0.3485,0.5,0.194,31,551,582,582,31,582,4,4,2,442,1,730,336860,4,582
2012-11-30,winter,2012,November,18,Friday,Workingday,Mist,0.34,0.3636,0.61,0.0,20,489,509,509,31,509,4,4,2,442,1,728,309772,4,509
2012-11-30,winter,2012,November,19,Friday,Workingday,Clear,0.32,0.3485,0.66,0.0,18,359,377,377,31,377,4,4,2,442,1,728,226789,4,377
2012-11-30,winter,2012,November,20,Friday,Workingday,Clear,0.32,0.3485,0.66,0.0,12,233,245,245,31,245,4,3,2,432,1,728,164550,4,245
2012-11-30,winter,2012,November,21,Friday,Workingday,Clear,0.3,0.3182,0.75,0.0896,14,169,183,183,31,183,4,3,1,431,1,728,125445,4,183
2012-11-30,winter,2012,November,22,Friday,Workingday,Clear,0.3,0.3333,0.75,0.0,18,145,163,163,31,163,4,3,1,431,1,728,95612,4,163
2012-11-30,winter,2012,November,23,Friday,Workingday,Mist,0.3,0.3182,0.75,0.0896,11,99,110,110,31,110,4,2,1,421,1,728,63941,4,110
2012-12-01,winter,2012,December,0,Saturday,Holiday,Clear,0.26,0.303,0.81,0.0,9,99,108,108,30,108,4,2,1,421,1,726,39130,4,108
2012-12-01,winter,2012,December,1,Saturday,Holiday,Clear,0.26,0.303,0.81,0.0,5,64,69,69,30,69,4,2,1,421,1,724,24164,4,69
2012-12-01,winter,2012,December,2,Saturday,Holiday,Mist,0.26,0.303,0.81,0.0,3,47,50,50,30,50,4,2,1,421,1,715,16352,4,50
2012-12-01,winter,2012,December,3,Saturday,Holiday,Mist,0.26,0.2727,0.81,0.1343,1,14,15,15,30,15,4,1,1,411,1,697,8174,4,15
2012-12-01,winter,2012,December,4,Saturday,Holiday,Clear,0.26,0.2879,0.81,0.0896,0,5,5,5,30,5,4,1,1,411,1,697,4428,4,5
2012-12-01,winter,2012,December,5,Saturday,Holiday,Clear,0.24,0.2576,0.87,0.0896,1,12,13,13,30,13,4,1,1,411,1,717,14261,4,13
2012-12-01,winter,2012,December,6,Saturday,Holiday,Clear,0.24,0.2424,0.87,0.1343,7,20,27,27,30,27,4,1,1,411,1,725,55132,4,27
2012-12-01,winter,2012,December,7,Saturday,Holiday,Mist,0.24,0.2424,0.87,0.1343,7,56,63,63,30,63,4,2,1,421,1,727,154171,4,63
2012-12-01,winter,2012,December,8,Saturday,Holiday,Mist,0.24,0.2424,0.87,0.1343,11,133,144,144,30,144,4,3,1,431,1,727,261001,4,144
2012-12-01,winter,2012,December,9,Saturday,Holiday,Mist,0.26,0.2424,0.93,0.2537,34,159,193,193,30,193,4,3,1,431,1,727,159438,4,193
2012-12-01,winter,2012,December,10,Saturday,Holiday,Mist,0.28,0.2727,0.89,0.1642,45,211,256,256,30,256,4,3,1,431,1,727,126257,4,256
2012-12-01,winter,2012,December,11,Saturday,Holiday,Mist,0.32,0.3333,0.76,0.1045,74,318,392,392,30,392,4,4,1,441,1,727,151320,4,392
2012-12-01,winter,2012,December,12,Saturday,Holiday,Mist,0.32,0.3333,0.81,0.0896,119,327,446,446,30,446,4,4,1,441,1,728,184414,4,446
2012-12-01,winter,2012,December,13,Saturday,Holiday,Mist,0.34,0.3636,0.76,0.0,123,386,509,509,30,509,4,4,2,442,2,729,184919,4,509
2012-12-01,winter,2012,December,14,Saturday,Holiday,Mist,0.36,0.3788,0.71,0.0,110,369,479,479,30,479,4,4,2,442,2,729,175652,4,479
2012-12-01,winter,2012,December,15,Saturday,Holiday,Mist,0.4,0.4091,0.62,0.0,113,371,484,484,30,484,4,4,2,442,2,729,183149,4,484
2012-12-01,winter,2012,December,16,Saturday,Holiday,Mist,0.38,0.3939,0.66,0.0,89,354,443,443,30,443,4,4,2,442,0,730,227748,4,443
2012-12-01,winter,2012,December,17,Saturday,Holiday,Mist,0.34,0.3485,0.76,0.1045,50,270,320,320,30,320,4,4,2,442,1,730,336860,4,320
2012-12-01,winter,2012,December,18,Saturday,Holiday,Mist,0.34,0.3636,0.76,0.0,42,255,297,297,30,297,4,4,2,442,0,728,309772,4,297
2012-12-01,winter,2012,December,19,Saturday,Holiday,Mist,0.32,0.3485,0.81,0.0,30,219,249,249,30,249,4,3,2,432,0,728,226789,4,249
2012-12-01,winter,2012,December,20,Saturday,Holiday,Clear,0.32,0.3485,0.81,0.0,28,170,198,198,30,198,4,3,2,432,0,728,164550,4,198
2012-12-01,winter,2012,December,21,Saturday,Holiday,Mist,0.3,0.3333,0.87,0.0,23,135,158,158,30,158,4,3,1,431,0,728,125445,4,158
2012-12-01,winter,2012,December,22,Saturday,Holiday,Mist,0.3,0.3333,0.87,0.0,17,130,147,147,30,147,4,3,1,431,0,728,95612,4,147
2012-12-01,winter,2012,December,23,Saturday,Holiday,Mist,0.32,0.3485,0.81,0.0,10,116,126,126,30,126,4,2,2,422,0,728,63941,4,126
2012-12-02,winter,2012,December,0,Sunday,Holiday,Mist,0.3,0.3182,0.87,0.0896,9,108,117,117,29,117,4,2,1,421,1,726,39130,4,117
2012-12-02,winter,2012,December,1,Sunday,Holiday,Mist,0.3,0.3182,0.87,0.0896,10,84,94,94,29,94,4,2,1,421,1,724,24164,4,94
2012-12-02,winter,2012,December,2,Sunday,Holiday,Mist,0.3,0.3333,0.87,0.0,2,72,74,74,29,74,4,2,1,421,0,715,16352,4,74
2012-12-02,winter,2012,December,3,Sunday,Holiday,Mist,0.26,0.303,0.93,0.0,4,21,25,25,29,25,4,1,1,411,0,697,8174,4,25
2012-12-02,winter,2012,December,4,Sunday,Holiday,Mist,0.26,0.303,0.93,0.0,1,6,7,7,29,7,4,1,1,411,0,697,4428,4,7
2012-12-02,winter,2012,December,5,Sunday,Holiday,Mist,0.26,0.303,0.93,0.0,1,7,8,8,29,8,4,1,1,411,0,717,14261,4,8
2012-12-02,winter,2012,December,6,Sunday,Holiday,Mist,0.24,0.2424,0.93,0.1343,1,15,16,16,29,16,4,1,1,411,1,725,55132,4,16
2012-12-02,winter,2012,December,7,Sunday,Holiday,Mist,0.24,0.2424,0.93,0.1343,5,26,31,31,29,31,4,1,1,411,1,727,154171,4,31
2012-12-02,winter,2012,December,8,Sunday,Holiday,Mist,0.26,0.2879,0.93,0.0896,12,81,93,93,29,93,4,2,1,421,1,727,261001,4,93
2012-12-02,winter,2012,December,9,Sunday,Holiday,Mist,0.28,0.2727,0.93,0.1642,37,135,172,172,29,172,4,3,1,431,1,727,159438,4,172
2012-12-02,winter,2012,December,10,Sunday,Holiday,Mist,0.3,0.3333,0.87,0.0,63,230,293,293,29,293,4,4,1,441,0,727,126257,4,293
2012-12-02,winter,2012,December,11,Sunday,Holiday,Mist,0.32,0.3182,0.81,0.1642,81,274,355,355,29,355,4,4,1,441,1,727,151320,4,355
2012-12-02,winter,2012,December,12,Sunday,Holiday,Mist,0.34,0.3333,0.81,0.1642,111,409,520,520,29,520,4,4,1,441,2,728,184414,4,520
2012-12-02,winter,2012,December,13,Sunday,Holiday,Clear,0.4,0.4091,0.71,0.2239,84,347,431,431,29,431,4,4,2,442,2,729,184919,4,431
2012-12-02,winter,2012,December,14,Sunday,Holiday,Clear,0.44,0.4394,0.62,0.2537,142,331,473,473,29,473,4,4,2,442,2,729,175652,4,473
2012-12-02,winter,2012,December,15,Sunday,Holiday,Clear,0.44,0.4394,0.67,0.1343,106,311,417,417,29,417,4,4,2,442,2,729,183149,4,417
2012-12-02,winter,2012,December,16,Sunday,Holiday,Mist,0.44,0.4394,0.67,0.1045,85,358,443,443,29,443,4,4,2,442,2,730,227748,4,443
2012-12-02,winter,2012,December,17,Sunday,Holiday,Light Snow,0.4,0.4091,0.76,0.194,59,244,303,303,29,303,4,4,2,442,0,730,336860,4,303
2012-12-02,winter,2012,December,18,Sunday,Holiday,Mist,0.44,0.4394,0.72,0.1045,25,178,203,203,29,203,4,3,2,432,0,728,309772,4,203
2012-12-02,winter,2012,December,19,Sunday,Holiday,Mist,0.4,0.4091,0.82,0.194,16,158,174,174,29,174,4,3,2,432,0,728,226789,4,174
2012-12-02,winter,2012,December,20,Sunday,Holiday,Mist,0.42,0.4242,0.82,0.194,12,142,154,154,29,154,4,3,2,432,0,728,164550,4,154
2012-12-02,winter,2012,December,21,Sunday,Holiday,Mist,0.44,0.4394,0.77,0.2239,8,91,99,99,29,99,4,2,2,422,0,728,125445,4,99
2012-12-02,winter,2012,December,22,Sunday,Holiday,Mist,0.44,0.4394,0.77,0.194,11,85,96,96,29,96,4,2,2,422,0,728,95612,4,96
2012-12-02,winter,2012,December,23,Sunday,Holiday,Mist,0.42,0.4242,0.82,0.1343,7,44,51,51,29,51,4,2,2,422,0,728,63941,4,51
2012-12-03,winter,2012,December,0,Monday,Workingday,Mist,0.42,0.4242,0.82,0.1642,3,18,21,21,28,21,4,1,2,412,0,726,39130,4,21
2012-12-03,winter,2012,December,1,Monday,Workingday,Clear,0.4,0.4091,0.82,0.1343,2,11,13,13,28,13,4,1,2,412,0,724,24164,4,13
2012-12-03,winter,2012,December,2,Monday,Workingday,Clear,0.42,0.4242,0.77,0.1642,1,9,10,10,28,10,4,1,2,412,0,715,16352,4,10
2012-12-03,winter,2012,December,3,Monday,Workingday,Clear,0.38,0.3939,0.87,0.0,2,6,8,8,28,8,4,1,2,412,0,697,8174,4,8
2012-12-03,winter,2012,December,4,Monday,Workingday,Clear,0.36,0.3788,0.93,0.0,1,4,5,5,28,5,4,1,2,412,0,697,4428,4,5
2012-12-03,winter,2012,December,5,Monday,Workingday,Clear,0.34,0.3485,0.93,0.0896,0,38,38,38,28,38,4,1,2,412,0,717,14261,4,38
2012-12-03,winter,2012,December,6,Monday,Workingday,Clear,0.36,0.3788,0.93,0.0,2,136,138,138,28,138,4,2,2,422,0,725,55132,4,138
2012-12-03,winter,2012,December,7,Monday,Workingday,Mist,0.34,0.3636,0.93,0.0,9,387,396,396,28,396,4,4,2,442,0,727,154171,4,396
2012-12-03,winter,2012,December,8,Monday,Workingday,Clear,0.36,0.3788,0.93,0.0,19,712,731,731,28,731,4,4,2,442,0,727,261001,4,731
2012-12-03,winter,2012,December,9,Monday,Workingday,Clear,0.4,0.4091,0.87,0.0896,19,289,308,308,28,308,4,4,2,442,0,727,159438,4,308
2012-12-03,winter,2012,December,10,Monday,Workingday,Clear,0.44,0.4394,0.77,0.1343,31,105,136,136,28,136,4,2,2,422,0,727,126257,4,136
2012-12-03,winter,2012,December,11,Monday,Workingday,Clear,0.48,0.4697,0.77,0.1343,51,182,233,233,28,233,4,3,2,432,0,727,151320,4,233
